segment_filename,label
e01607_segment_03_spectrogram,0
e01607_segment_04_spectrogram,0
e01607_segment_05_spectrogram,0
e01607_segment_06_spectrogram,0
e01607_segment_07_spectrogram,0
e01607_segment_08_spectrogram,0
e01607_segment_09_spectrogram,0
e01608_segment_00_spectrogram,0
e01608_segment_01_spectrogram,0
e01608_segment_02_spectrogram,0
e01608_segment_03_spectrogram,0
e01608_segment_04_spectrogram,0
e01609_segment_00_spectrogram,0
e01609_segment_01_spectrogram,0
e01609_segment_02_spectrogram,0
e01609_segment_03_spectrogram,0
e01609_segment_04_spectrogram,0
e01609_segment_05_spectrogram,0
e01610_segment_00_spectrogram,0
e01610_segment_01_spectrogram,0
e01610_segment_02_spectrogram,0
e01610_segment_03_spectrogram,0
e01610_segment_04_spectrogram,0
e01610_segment_05_spectrogram,0
e01611_segment_00_spectrogram,0
e01611_segment_01_spectrogram,0
e01611_segment_02_spectrogram,0
e01611_segment_03_spectrogram,0
e01611_segment_04_spectrogram,0
e01611_segment_05_spectrogram,0
e01611_segment_06_spectrogram,0
e01611_segment_07_spectrogram,0
e01612_segment_00_spectrogram,0
e01612_segment_01_spectrogram,0
e01612_segment_02_spectrogram,0
e01612_segment_03_spectrogram,0
e01612_segment_04_spectrogram,0
e01612_segment_05_spectrogram,0
e01612_segment_06_spectrogram,0
e01612_segment_07_spectrogram,0
e01612_segment_08_spectrogram,0
e01612_segment_09_spectrogram,0
e01613_segment_00_spectrogram,0
e01613_segment_01_spectrogram,0
e01613_segment_02_spectrogram,0
e01613_segment_03_spectrogram,0
e01613_segment_04_spectrogram,0
e01613_segment_05_spectrogram,0
e01613_segment_06_spectrogram,0
e01613_segment_07_spectrogram,0
e01613_segment_08_spectrogram,0
e01613_segment_09_spectrogram,0
e01614_segment_00_spectrogram,0
e01614_segment_01_spectrogram,0
e01614_segment_02_spectrogram,0
e01614_segment_03_spectrogram,0
e01614_segment_04_spectrogram,0
e01614_segment_05_spectrogram,0
e01614_segment_06_spectrogram,0
e01615_segment_00_spectrogram,0
e01615_segment_01_spectrogram,0
e01615_segment_02_spectrogram,0
e01615_segment_03_spectrogram,0
e01615_segment_04_spectrogram,0
e01615_segment_05_spectrogram,0
e01616_segment_00_spectrogram,0
e01616_segment_01_spectrogram,0
e01616_segment_02_spectrogram,0
e01616_segment_03_spectrogram,0
e01616_segment_04_spectrogram,0
e01616_segment_05_spectrogram,0
e01617_segment_00_spectrogram,0
e01617_segment_01_spectrogram,0
e01618_segment_00_spectrogram,0
e01618_segment_01_spectrogram,0
e01618_segment_02_spectrogram,0
e01618_segment_03_spectrogram,0
e01618_segment_04_spectrogram,0
e01618_segment_05_spectrogram,0
e01618_segment_06_spectrogram,0
e01618_segment_07_spectrogram,0
e01618_segment_08_spectrogram,0
e01618_segment_09_spectrogram,0
e01619_segment_00_spectrogram,0
e01619_segment_01_spectrogram,0
e01619_segment_02_spectrogram,0
e01619_segment_03_spectrogram,0
e01619_segment_04_spectrogram,0
e01619_segment_05_spectrogram,0
e01619_segment_06_spectrogram,0
e01619_segment_07_spectrogram,0
e01620_segment_00_spectrogram,0
e01620_segment_01_spectrogram,0
e01620_segment_02_spectrogram,0
e01620_segment_03_spectrogram,0
e01620_segment_04_spectrogram,0
e01620_segment_05_spectrogram,0
e01620_segment_06_spectrogram,0
e01620_segment_07_spectrogram,0
e01621_segment_00_spectrogram,0
e01621_segment_01_spectrogram,0
e01621_segment_02_spectrogram,0
e01621_segment_03_spectrogram,0
e01621_segment_04_spectrogram,0
e01621_segment_05_spectrogram,0
e01622_segment_00_spectrogram,0
e01622_segment_01_spectrogram,0
e01622_segment_02_spectrogram,0
e01622_segment_03_spectrogram,0
e01622_segment_04_spectrogram,0
e01622_segment_05_spectrogram,0
e01622_segment_06_spectrogram,0
e01622_segment_07_spectrogram,0
e01622_segment_08_spectrogram,0
e01623_segment_00_spectrogram,1
e01623_segment_01_spectrogram,1
e01623_segment_02_spectrogram,1
e01623_segment_03_spectrogram,1
e01623_segment_04_spectrogram,1
e01623_segment_05_spectrogram,1
e01624_segment_00_spectrogram,0
e01624_segment_01_spectrogram,0
e01624_segment_02_spectrogram,0
e01624_segment_03_spectrogram,0
e01624_segment_04_spectrogram,0
e01624_segment_05_spectrogram,0
e01625_segment_00_spectrogram,0
e01625_segment_01_spectrogram,0
e01625_segment_02_spectrogram,0
e01625_segment_03_spectrogram,0
e01625_segment_04_spectrogram,0
e01625_segment_05_spectrogram,0
e01625_segment_06_spectrogram,0
e01626_segment_00_spectrogram,0
e01626_segment_01_spectrogram,0
e01626_segment_02_spectrogram,0
e01627_segment_00_spectrogram,0
e01627_segment_01_spectrogram,0
e01627_segment_02_spectrogram,0
e01627_segment_03_spectrogram,0
e01627_segment_04_spectrogram,0
e01627_segment_05_spectrogram,0
e01627_segment_06_spectrogram,0
e01627_segment_07_spectrogram,0
e01627_segment_08_spectrogram,0
e01627_segment_09_spectrogram,0
e01628_segment_00_spectrogram,0
e01628_segment_01_spectrogram,0
e01628_segment_02_spectrogram,0
e01628_segment_03_spectrogram,0
e01628_segment_04_spectrogram,0
e01629_segment_00_spectrogram,0
e01629_segment_01_spectrogram,0
e01629_segment_02_spectrogram,0
e01629_segment_03_spectrogram,0
e01629_segment_04_spectrogram,0
e01629_segment_05_spectrogram,0
e01629_segment_06_spectrogram,0
e01629_segment_07_spectrogram,0
e01629_segment_08_spectrogram,0
e01630_segment_00_spectrogram,0
e01630_segment_01_spectrogram,0
e01630_segment_02_spectrogram,0
e01630_segment_03_spectrogram,0
e01630_segment_04_spectrogram,0
e01630_segment_05_spectrogram,0
e01630_segment_06_spectrogram,0
e01631_segment_00_spectrogram,0
e01631_segment_01_spectrogram,0
e01632_segment_00_spectrogram,0
e01632_segment_01_spectrogram,0
e01632_segment_02_spectrogram,0
e01632_segment_03_spectrogram,0
e01632_segment_04_spectrogram,0
e01632_segment_05_spectrogram,0
e01632_segment_06_spectrogram,0
e01632_segment_07_spectrogram,0
e01633_segment_00_spectrogram,0
e01633_segment_01_spectrogram,0
e01633_segment_02_spectrogram,0
e01633_segment_03_spectrogram,0
e01633_segment_04_spectrogram,0
e01633_segment_05_spectrogram,0
e01633_segment_06_spectrogram,0
e01633_segment_07_spectrogram,0
e01633_segment_08_spectrogram,0
e01633_segment_09_spectrogram,0
e01634_segment_00_spectrogram,0
e01634_segment_01_spectrogram,0
e01635_segment_00_spectrogram,0
e01635_segment_01_spectrogram,0
e01635_segment_02_spectrogram,0
e01635_segment_03_spectrogram,0
e01635_segment_04_spectrogram,0
e01635_segment_05_spectrogram,0
e01636_segment_00_spectrogram,0
e01636_segment_01_spectrogram,0
e01636_segment_02_spectrogram,0
e01636_segment_03_spectrogram,0
e01636_segment_04_spectrogram,0
e01636_segment_05_spectrogram,0
e01637_segment_00_spectrogram,1
e01637_segment_01_spectrogram,1
e01637_segment_02_spectrogram,1
e01637_segment_03_spectrogram,1
e01637_segment_04_spectrogram,1
e01637_segment_05_spectrogram,1
e01637_segment_06_spectrogram,1
e01638_segment_00_spectrogram,1
e01638_segment_01_spectrogram,1
e01638_segment_02_spectrogram,1
e01638_segment_03_spectrogram,1
e01638_segment_04_spectrogram,1
e01638_segment_05_spectrogram,1
e01638_segment_06_spectrogram,1
e01639_segment_00_spectrogram,0
e01639_segment_01_spectrogram,0
e01639_segment_02_spectrogram,0
e01639_segment_03_spectrogram,0
e01639_segment_04_spectrogram,0
e01639_segment_05_spectrogram,0
e01639_segment_06_spectrogram,0
e01639_segment_07_spectrogram,0
e01639_segment_08_spectrogram,0
e01639_segment_09_spectrogram,0
e01640_segment_00_spectrogram,0
e01640_segment_01_spectrogram,0
e01640_segment_02_spectrogram,0
e01640_segment_03_spectrogram,0
e01641_segment_00_spectrogram,0
e01641_segment_01_spectrogram,0
e01641_segment_02_spectrogram,0
e01641_segment_03_spectrogram,0
e01641_segment_04_spectrogram,0
e01642_segment_00_spectrogram,0
e01642_segment_01_spectrogram,0
e01643_segment_00_spectrogram,0
e01643_segment_01_spectrogram,0
e01643_segment_02_spectrogram,0
e01643_segment_03_spectrogram,0
e01643_segment_04_spectrogram,0
e01643_segment_05_spectrogram,0
e01643_segment_06_spectrogram,0
e01644_segment_00_spectrogram,0
e01644_segment_01_spectrogram,0
e01644_segment_02_spectrogram,0
e01644_segment_03_spectrogram,0
e01644_segment_04_spectrogram,0
e01644_segment_05_spectrogram,0
e01644_segment_06_spectrogram,0
e01644_segment_07_spectrogram,0
e01645_segment_00_spectrogram,0
e01645_segment_01_spectrogram,0
e01645_segment_02_spectrogram,0
e01645_segment_03_spectrogram,0
e01645_segment_04_spectrogram,0
e01645_segment_05_spectrogram,0
e01646_segment_00_spectrogram,0
e01646_segment_01_spectrogram,0
e01646_segment_02_spectrogram,0
e01646_segment_03_spectrogram,0
e01646_segment_04_spectrogram,0
e01647_segment_00_spectrogram,0
e01647_segment_01_spectrogram,0
e01647_segment_02_spectrogram,0
e01647_segment_03_spectrogram,0
e01647_segment_04_spectrogram,0
e01647_segment_05_spectrogram,0
e01648_segment_00_spectrogram,0
e01648_segment_01_spectrogram,0
e01648_segment_02_spectrogram,0
e01648_segment_03_spectrogram,0
e01649_segment_00_spectrogram,0
e01649_segment_01_spectrogram,0
e01649_segment_02_spectrogram,0
e01649_segment_03_spectrogram,0
e01650_segment_00_spectrogram,0
e01650_segment_01_spectrogram,0
e01650_segment_02_spectrogram,0
e01650_segment_03_spectrogram,0
e01650_segment_04_spectrogram,0
e01650_segment_05_spectrogram,0
e01651_segment_00_spectrogram,1
e01651_segment_01_spectrogram,1
e01651_segment_02_spectrogram,1
e01651_segment_03_spectrogram,1
e01651_segment_04_spectrogram,1
e01651_segment_05_spectrogram,1
e01651_segment_06_spectrogram,1
e01651_segment_07_spectrogram,1
e01652_segment_00_spectrogram,0
e01652_segment_01_spectrogram,0
e01652_segment_02_spectrogram,0
e01653_segment_00_spectrogram,0
e01653_segment_01_spectrogram,0
e01654_segment_00_spectrogram,0
e01654_segment_01_spectrogram,0
e01654_segment_02_spectrogram,0
e01654_segment_03_spectrogram,0
e01654_segment_04_spectrogram,0
e01654_segment_05_spectrogram,0
e01654_segment_06_spectrogram,0
e01654_segment_07_spectrogram,0
e01654_segment_08_spectrogram,0
e01654_segment_09_spectrogram,0
e01655_segment_00_spectrogram,0
e01655_segment_01_spectrogram,0
e01655_segment_02_spectrogram,0
e01655_segment_03_spectrogram,0
e01655_segment_04_spectrogram,0
e01655_segment_05_spectrogram,0
e01655_segment_06_spectrogram,0
e01655_segment_07_spectrogram,0
e01655_segment_08_spectrogram,0
e01655_segment_09_spectrogram,0
e01656_segment_00_spectrogram,0
e01656_segment_01_spectrogram,0
e01656_segment_02_spectrogram,0
e01656_segment_03_spectrogram,0
e01657_segment_00_spectrogram,0
e01657_segment_01_spectrogram,0
e01657_segment_02_spectrogram,0
e01657_segment_03_spectrogram,0
e01657_segment_04_spectrogram,0
e01657_segment_05_spectrogram,0
e01658_segment_00_spectrogram,0
e01658_segment_01_spectrogram,0
e01658_segment_02_spectrogram,0
e01658_segment_03_spectrogram,0
e01658_segment_04_spectrogram,0
e01658_segment_05_spectrogram,0
e01658_segment_06_spectrogram,0
e01658_segment_07_spectrogram,0
e01658_segment_08_spectrogram,0
e01658_segment_09_spectrogram,0
e01659_segment_00_spectrogram,0
e01659_segment_01_spectrogram,0
e01660_segment_00_spectrogram,0
e01660_segment_01_spectrogram,0
e01660_segment_02_spectrogram,0
e01660_segment_03_spectrogram,0
e01660_segment_04_spectrogram,0
e01660_segment_05_spectrogram,0
e01660_segment_06_spectrogram,0
e01661_segment_00_spectrogram,1
e01661_segment_01_spectrogram,1
e01662_segment_00_spectrogram,0
e01662_segment_01_spectrogram,0
e01662_segment_02_spectrogram,0
e01662_segment_03_spectrogram,0
e01662_segment_04_spectrogram,0
e01662_segment_05_spectrogram,0
e01662_segment_06_spectrogram,0
e01663_segment_00_spectrogram,0
e01663_segment_01_spectrogram,0
e01663_segment_02_spectrogram,0
e01664_segment_00_spectrogram,0
e01664_segment_01_spectrogram,0
e01664_segment_02_spectrogram,0
e01664_segment_03_spectrogram,0
e01664_segment_04_spectrogram,0
e01664_segment_05_spectrogram,0
e01664_segment_06_spectrogram,0
e01664_segment_07_spectrogram,0
e01664_segment_08_spectrogram,0
e01664_segment_09_spectrogram,0
e01665_segment_00_spectrogram,1
e01665_segment_01_spectrogram,1
e01665_segment_02_spectrogram,1
e01665_segment_03_spectrogram,1
e01665_segment_04_spectrogram,1
e01665_segment_05_spectrogram,1
e01665_segment_06_spectrogram,1
e01666_segment_00_spectrogram,0
e01666_segment_01_spectrogram,0
e01666_segment_02_spectrogram,0
e01666_segment_03_spectrogram,0
e01666_segment_04_spectrogram,0
e01666_segment_05_spectrogram,0
e01666_segment_06_spectrogram,0
e01666_segment_07_spectrogram,0
e01667_segment_00_spectrogram,0
e01667_segment_01_spectrogram,0
e01667_segment_02_spectrogram,0
e01667_segment_03_spectrogram,0
e01667_segment_04_spectrogram,0
e01667_segment_05_spectrogram,0
e01668_segment_00_spectrogram,1
e01668_segment_01_spectrogram,1
e01668_segment_02_spectrogram,1
e01668_segment_03_spectrogram,1
e01668_segment_04_spectrogram,1
e01668_segment_05_spectrogram,1
e01668_segment_06_spectrogram,1
e01668_segment_07_spectrogram,1
e01668_segment_08_spectrogram,1
e01668_segment_09_spectrogram,1
e01669_segment_00_spectrogram,0
e01669_segment_01_spectrogram,0
e01670_segment_00_spectrogram,0
e01670_segment_01_spectrogram,0
e01670_segment_02_spectrogram,0
e01670_segment_03_spectrogram,0
e01670_segment_04_spectrogram,0
e01670_segment_05_spectrogram,0
e01671_segment_00_spectrogram,0
e01671_segment_01_spectrogram,0
e01671_segment_02_spectrogram,0
e01671_segment_03_spectrogram,0
e01671_segment_04_spectrogram,0
e01671_segment_05_spectrogram,0
e01671_segment_06_spectrogram,0
e01671_segment_07_spectrogram,0
e01671_segment_08_spectrogram,0
e01671_segment_09_spectrogram,0
e01672_segment_00_spectrogram,0
e01672_segment_01_spectrogram,0
e01672_segment_02_spectrogram,0
e01672_segment_03_spectrogram,0
e01672_segment_04_spectrogram,0
e01672_segment_05_spectrogram,0
e01672_segment_06_spectrogram,0
e01672_segment_07_spectrogram,0
e01672_segment_08_spectrogram,0
e01672_segment_09_spectrogram,0
e01673_segment_00_spectrogram,0
e01673_segment_01_spectrogram,0
e01673_segment_02_spectrogram,0
e01673_segment_03_spectrogram,0
e01673_segment_04_spectrogram,0
e01673_segment_05_spectrogram,0
e01673_segment_06_spectrogram,0
e01673_segment_07_spectrogram,0
e01674_segment_00_spectrogram,0
e01674_segment_01_spectrogram,0
e01674_segment_02_spectrogram,0
e01674_segment_03_spectrogram,0
e01675_segment_00_spectrogram,0
e01675_segment_01_spectrogram,0
e01675_segment_02_spectrogram,0
e01675_segment_03_spectrogram,0
e01675_segment_04_spectrogram,0
e01675_segment_05_spectrogram,0
e01675_segment_06_spectrogram,0
e01676_segment_00_spectrogram,0
e01676_segment_01_spectrogram,0
e01676_segment_02_spectrogram,0
e01676_segment_03_spectrogram,0
e01676_segment_04_spectrogram,0
e01676_segment_05_spectrogram,0
e01677_segment_00_spectrogram,0
e01677_segment_01_spectrogram,0
e01677_segment_02_spectrogram,0
e01678_segment_00_spectrogram,0
e01678_segment_01_spectrogram,0
e01678_segment_02_spectrogram,0
e01678_segment_03_spectrogram,0
e01678_segment_04_spectrogram,0
e01678_segment_05_spectrogram,0
e01678_segment_06_spectrogram,0
e01678_segment_07_spectrogram,0
e01679_segment_00_spectrogram,0
e01679_segment_01_spectrogram,0
e01680_segment_00_spectrogram,0
e01680_segment_01_spectrogram,0
e01680_segment_02_spectrogram,0
e01680_segment_03_spectrogram,0
e01681_segment_00_spectrogram,0
e01681_segment_01_spectrogram,0
e01681_segment_02_spectrogram,0
e01681_segment_03_spectrogram,0
e01681_segment_04_spectrogram,0
e01681_segment_05_spectrogram,0
e01681_segment_06_spectrogram,0
e01681_segment_07_spectrogram,0
e01681_segment_08_spectrogram,0
e01681_segment_09_spectrogram,0
e01682_segment_00_spectrogram,0
e01682_segment_01_spectrogram,0
e01682_segment_02_spectrogram,0
e01682_segment_03_spectrogram,0
e01682_segment_04_spectrogram,0
e01682_segment_05_spectrogram,0
e01682_segment_06_spectrogram,0
e01683_segment_00_spectrogram,0
e01683_segment_01_spectrogram,0
e01683_segment_02_spectrogram,0
e01684_segment_00_spectrogram,1
e01684_segment_01_spectrogram,1
e01684_segment_02_spectrogram,1
e01685_segment_00_spectrogram,0
e01685_segment_01_spectrogram,0
e01685_segment_02_spectrogram,0
e01685_segment_03_spectrogram,0
e01685_segment_04_spectrogram,0
e01685_segment_05_spectrogram,0
e01685_segment_06_spectrogram,0
e01685_segment_07_spectrogram,0
e01686_segment_00_spectrogram,1
e01686_segment_01_spectrogram,1
e01686_segment_02_spectrogram,1
e01686_segment_03_spectrogram,1
e01686_segment_04_spectrogram,1
e01686_segment_05_spectrogram,1
e01686_segment_06_spectrogram,1
e01687_segment_00_spectrogram,0
e01687_segment_01_spectrogram,0
e01687_segment_02_spectrogram,0
e01687_segment_03_spectrogram,0
e01687_segment_04_spectrogram,0
e01687_segment_05_spectrogram,0
e01687_segment_06_spectrogram,0
e01687_segment_07_spectrogram,0
e01687_segment_08_spectrogram,0
e01687_segment_09_spectrogram,0
e01688_segment_00_spectrogram,0
e01688_segment_01_spectrogram,0
e01688_segment_02_spectrogram,0
e01688_segment_03_spectrogram,0
e01688_segment_04_spectrogram,0
e01688_segment_05_spectrogram,0
e01689_segment_00_spectrogram,1
e01689_segment_01_spectrogram,1
e01690_segment_00_spectrogram,0
e01690_segment_01_spectrogram,0
e01690_segment_02_spectrogram,0
e01690_segment_03_spectrogram,0
e01690_segment_04_spectrogram,0
e01690_segment_05_spectrogram,0
e01690_segment_06_spectrogram,0
e01690_segment_07_spectrogram,0
e01690_segment_08_spectrogram,0
e01690_segment_09_spectrogram,0
e01691_segment_00_spectrogram,0
e01691_segment_01_spectrogram,0
e01691_segment_02_spectrogram,0
e01691_segment_03_spectrogram,0
e01692_segment_00_spectrogram,0
e01692_segment_01_spectrogram,0
e01692_segment_02_spectrogram,0
e01692_segment_03_spectrogram,0
e01692_segment_04_spectrogram,0
e01692_segment_05_spectrogram,0
e01692_segment_06_spectrogram,0
e01693_segment_00_spectrogram,0
e01693_segment_01_spectrogram,0
e01693_segment_02_spectrogram,0
e01693_segment_03_spectrogram,0
e01693_segment_04_spectrogram,0
e01693_segment_05_spectrogram,0
e01693_segment_06_spectrogram,0
e01693_segment_07_spectrogram,0
e01693_segment_08_spectrogram,0
e01694_segment_00_spectrogram,0
e01694_segment_01_spectrogram,0
e01694_segment_02_spectrogram,0
e01694_segment_03_spectrogram,0
e01694_segment_04_spectrogram,0
e01694_segment_05_spectrogram,0
e01695_segment_00_spectrogram,0
e01695_segment_01_spectrogram,0
e01695_segment_02_spectrogram,0
e01695_segment_03_spectrogram,0
e01696_segment_00_spectrogram,0
e01696_segment_01_spectrogram,0
e01696_segment_02_spectrogram,0
e01696_segment_03_spectrogram,0
e01696_segment_04_spectrogram,0
e01696_segment_05_spectrogram,0
e01696_segment_06_spectrogram,0
e01696_segment_07_spectrogram,0
e01696_segment_08_spectrogram,0
e01696_segment_09_spectrogram,0
e01697_segment_00_spectrogram,1
e01697_segment_01_spectrogram,1
e01697_segment_02_spectrogram,1
e01697_segment_03_spectrogram,1
e01697_segment_04_spectrogram,1
e01697_segment_05_spectrogram,1
e01697_segment_06_spectrogram,1
e01698_segment_00_spectrogram,0
e01698_segment_01_spectrogram,0
e01698_segment_02_spectrogram,0
e01698_segment_03_spectrogram,0
e01698_segment_04_spectrogram,0
e01698_segment_05_spectrogram,0
e01698_segment_06_spectrogram,0
e01699_segment_00_spectrogram,0
e01699_segment_01_spectrogram,0
e01699_segment_02_spectrogram,0
e01699_segment_03_spectrogram,0
e01699_segment_04_spectrogram,0
e01699_segment_05_spectrogram,0
e01700_segment_00_spectrogram,0
e01700_segment_01_spectrogram,0
e01700_segment_02_spectrogram,0
e01700_segment_03_spectrogram,0
e01700_segment_04_spectrogram,0
e01700_segment_05_spectrogram,0
e01700_segment_06_spectrogram,0
e01700_segment_07_spectrogram,0
e01701_segment_00_spectrogram,0
e01701_segment_01_spectrogram,0
e01701_segment_02_spectrogram,0
e01701_segment_03_spectrogram,0
e01701_segment_04_spectrogram,0
e01701_segment_05_spectrogram,0
e01701_segment_06_spectrogram,0
e01701_segment_07_spectrogram,0
e01701_segment_08_spectrogram,0
e01701_segment_09_spectrogram,0
e01702_segment_00_spectrogram,0
e01702_segment_01_spectrogram,0
e01702_segment_02_spectrogram,0
e01702_segment_03_spectrogram,0
e01702_segment_04_spectrogram,0
e01702_segment_05_spectrogram,0
e01702_segment_06_spectrogram,0
e01703_segment_00_spectrogram,0
e01703_segment_01_spectrogram,0
e01703_segment_02_spectrogram,0
e01703_segment_03_spectrogram,0
e01703_segment_04_spectrogram,0
e01704_segment_00_spectrogram,0
e01704_segment_01_spectrogram,0
e01704_segment_02_spectrogram,0
e01704_segment_03_spectrogram,0
e01704_segment_04_spectrogram,0
e01704_segment_05_spectrogram,0
e01704_segment_06_spectrogram,0
e01705_segment_00_spectrogram,0
e01705_segment_01_spectrogram,0
e01705_segment_02_spectrogram,0
e01705_segment_03_spectrogram,0
e01705_segment_04_spectrogram,0
e01705_segment_05_spectrogram,0
e01706_segment_00_spectrogram,0
e01706_segment_01_spectrogram,0
e01706_segment_02_spectrogram,0
e01706_segment_03_spectrogram,0
e01706_segment_04_spectrogram,0
e01706_segment_05_spectrogram,0
e01706_segment_06_spectrogram,0
e01706_segment_07_spectrogram,0
e01707_segment_00_spectrogram,0
e01707_segment_01_spectrogram,0
e01707_segment_02_spectrogram,0
e01707_segment_03_spectrogram,0
e01707_segment_04_spectrogram,0
e01707_segment_05_spectrogram,0
e01707_segment_06_spectrogram,0
e01708_segment_00_spectrogram,0
e01708_segment_01_spectrogram,0
e01708_segment_02_spectrogram,0
e01708_segment_03_spectrogram,0
e01708_segment_04_spectrogram,0
e01708_segment_05_spectrogram,0
e01708_segment_06_spectrogram,0
e01708_segment_07_spectrogram,0
e01708_segment_08_spectrogram,0
e01709_segment_00_spectrogram,0
e01709_segment_01_spectrogram,0
e01709_segment_02_spectrogram,0
e01709_segment_03_spectrogram,0
e01709_segment_04_spectrogram,0
e01710_segment_00_spectrogram,0
e01710_segment_01_spectrogram,0
e01710_segment_02_spectrogram,0
e01710_segment_03_spectrogram,0
e01710_segment_04_spectrogram,0
e01710_segment_05_spectrogram,0
e01710_segment_06_spectrogram,0
e01710_segment_07_spectrogram,0
e01710_segment_08_spectrogram,0
e01710_segment_09_spectrogram,0
e01711_segment_00_spectrogram,1
e01711_segment_01_spectrogram,1
e01711_segment_02_spectrogram,1
e01711_segment_03_spectrogram,1
e01711_segment_04_spectrogram,1
e01711_segment_05_spectrogram,1
e01711_segment_06_spectrogram,1
e01711_segment_07_spectrogram,1
e01712_segment_00_spectrogram,0
e01712_segment_01_spectrogram,0
e01712_segment_02_spectrogram,0
e01713_segment_00_spectrogram,0
e01713_segment_01_spectrogram,0
e01713_segment_02_spectrogram,0
e01714_segment_00_spectrogram,0
e01714_segment_01_spectrogram,0
e01714_segment_02_spectrogram,0
e01714_segment_03_spectrogram,0
e01714_segment_04_spectrogram,0
e01714_segment_05_spectrogram,0
e01714_segment_06_spectrogram,0
e01714_segment_07_spectrogram,0
e01715_segment_00_spectrogram,0
e01715_segment_01_spectrogram,0
e01715_segment_02_spectrogram,0
e01715_segment_03_spectrogram,0
e01715_segment_04_spectrogram,0
e01715_segment_05_spectrogram,0
e01715_segment_06_spectrogram,0
e01715_segment_07_spectrogram,0
e01716_segment_00_spectrogram,0
e01716_segment_01_spectrogram,0
e01716_segment_02_spectrogram,0
e01716_segment_03_spectrogram,0
e01716_segment_04_spectrogram,0
e01716_segment_05_spectrogram,0
e01716_segment_06_spectrogram,0
e01716_segment_07_spectrogram,0
e01717_segment_00_spectrogram,0
e01717_segment_01_spectrogram,0
e01718_segment_00_spectrogram,0
e01718_segment_01_spectrogram,0
e01718_segment_02_spectrogram,0
e01718_segment_03_spectrogram,0
e01719_segment_00_spectrogram,1
e01719_segment_01_spectrogram,1
e01719_segment_02_spectrogram,1
e01719_segment_03_spectrogram,1
e01719_segment_04_spectrogram,1
e01719_segment_05_spectrogram,1
e01719_segment_06_spectrogram,1
e01720_segment_00_spectrogram,0
e01720_segment_01_spectrogram,0
e01721_segment_00_spectrogram,0
e01721_segment_01_spectrogram,0
e01721_segment_02_spectrogram,0
e01721_segment_03_spectrogram,0
e01721_segment_04_spectrogram,0
e01721_segment_05_spectrogram,0
e01721_segment_06_spectrogram,0
e01721_segment_07_spectrogram,0
e01721_segment_08_spectrogram,0
e01721_segment_09_spectrogram,0
e01722_segment_00_spectrogram,0
e01722_segment_01_spectrogram,0
e01722_segment_02_spectrogram,0
e01722_segment_03_spectrogram,0
e01723_segment_00_spectrogram,0
e01723_segment_01_spectrogram,0
e01723_segment_02_spectrogram,0
e01723_segment_03_spectrogram,0
e01723_segment_04_spectrogram,0
e01723_segment_05_spectrogram,0
e01723_segment_06_spectrogram,0
e01724_segment_00_spectrogram,0
e01724_segment_01_spectrogram,0
e01725_segment_00_spectrogram,0
e01725_segment_01_spectrogram,0
e01725_segment_02_spectrogram,0
e01725_segment_03_spectrogram,0
e01725_segment_04_spectrogram,0
e01726_segment_00_spectrogram,0
e01726_segment_01_spectrogram,0
e01726_segment_02_spectrogram,0
e01726_segment_03_spectrogram,0
e01726_segment_04_spectrogram,0
e01726_segment_05_spectrogram,0
e01726_segment_06_spectrogram,0
e01727_segment_00_spectrogram,0
e01727_segment_01_spectrogram,0
e01727_segment_02_spectrogram,0
e01727_segment_03_spectrogram,0
e01727_segment_04_spectrogram,0
e01727_segment_05_spectrogram,0
e01727_segment_06_spectrogram,0
e01727_segment_07_spectrogram,0
e01727_segment_08_spectrogram,0
e01727_segment_09_spectrogram,0
e01728_segment_00_spectrogram,0
e01728_segment_01_spectrogram,0
e01728_segment_02_spectrogram,0
e01728_segment_03_spectrogram,0
e01728_segment_04_spectrogram,0
e01728_segment_05_spectrogram,0
e01729_segment_00_spectrogram,0
e01729_segment_01_spectrogram,0
e01729_segment_02_spectrogram,0
e01729_segment_03_spectrogram,0
e01729_segment_04_spectrogram,0
e01729_segment_05_spectrogram,0
e01729_segment_06_spectrogram,0
e01730_segment_00_spectrogram,0
e01730_segment_01_spectrogram,0
e01730_segment_02_spectrogram,0
e01730_segment_03_spectrogram,0
e01730_segment_04_spectrogram,0
e01730_segment_05_spectrogram,0
e01730_segment_06_spectrogram,0
e01730_segment_07_spectrogram,0
e01731_segment_00_spectrogram,0
e01731_segment_01_spectrogram,0
e01732_segment_00_spectrogram,1
e01732_segment_01_spectrogram,1
e01732_segment_02_spectrogram,1
e01732_segment_03_spectrogram,1
e01732_segment_04_spectrogram,1
e01732_segment_05_spectrogram,1
e01732_segment_06_spectrogram,1
e01732_segment_07_spectrogram,1
e01732_segment_08_spectrogram,1
e01732_segment_09_spectrogram,1
e01733_segment_00_spectrogram,0
e01733_segment_01_spectrogram,0
e01733_segment_02_spectrogram,0
e01733_segment_03_spectrogram,0
e01733_segment_04_spectrogram,0
e01734_segment_00_spectrogram,0
e01734_segment_01_spectrogram,0
e01734_segment_02_spectrogram,0
e01734_segment_03_spectrogram,0
e01734_segment_04_spectrogram,0
e01734_segment_05_spectrogram,0
e01735_segment_00_spectrogram,0
e01735_segment_01_spectrogram,0
e01735_segment_02_spectrogram,0
e01735_segment_03_spectrogram,0
e01735_segment_04_spectrogram,0
e01735_segment_05_spectrogram,0
